1, 0.2154237, 0.2154237, 0.2154237, 0.2154237, 0.2154237, 0.2154237, 0.2154237, 0.2154237, 0.2154237, 0.2154237, 0.0027534, 0.3204801, 0.9982759, 0.9980454, 0.3275769, 1.0000000, 0.1653939, 9.5952914
2, 0.2154237, 0.1709767, 0.3419534, 0.3419534, 0.2786885, 0.2786885, 0.2952550, 0.2279689, 0.3419534, 0.2786885, 0.0055804, 0.2954898, 0.9972373, 0.9985035, 0.4436050, 1.0000000, 0.2078691, 9.9585933
3, 0.2786885, 0.1423844, 0.4271531, 0.4271531, 0.3070884, 0.3070884, 0.3378549, 0.2135765, 0.4271531, 0.3070884, 0.0084516, 0.2782762, 0.9964069, 0.9987256, 0.5124123, 1.0000000, 0.2345241, 10.1505461
4, 0.3281767, 0.1242207, 0.4968829, 0.4968829, 0.3245209, 0.3245209, 0.3678859, 0.1987532, 0.4968829, 0.3245209, 0.0113704, 0.2634185, 0.9957483, 0.9988796, 0.5677280, 1.0000000, 0.2595583, 10.3049679
5, 0.3703533, 0.1094435, 0.5472177, 0.5472177, 0.3345879, 0.3345879, 0.3873581, 0.1824059, 0.5472177, 0.3345879, 0.0143012, 0.2538739, 0.9950870, 0.9989714, 0.6092822, 1.0000000, 0.2769755, 10.4047444
6, 0.4057262, 0.0982067, 0.5892404, 0.5892404, 0.3415916, 0.3415916, 0.4023268, 0.1683544, 0.5892404, 0.3415916, 0.0172623, 0.2451481, 0.9945147, 0.9990475, 0.6478683, 1.0000000, 0.2935247, 10.4932848
7, 0.4363119, 0.0892898, 0.6250289, 0.6250289, 0.3467043, 0.3467043, 0.4142563, 0.1562572, 0.6250289, 0.3467043, 0.0202477, 0.2370884, 0.9939767, 0.9991067, 0.6772801, 1.0000000, 0.3075846, 10.5638906
8, 0.4632714, 0.0816497, 0.6531979, 0.6531979, 0.3502254, 0.3502254, 0.4231427, 0.1451551, 0.6531979, 0.3502254, 0.0232540, 0.2298652, 0.9934951, 0.9991582, 0.6994064, 1.0000000, 0.3212631, 10.6278320
9, 0.4870122, 0.0757331, 0.6815978, 0.6815978, 0.3533809, 0.3533809, 0.4316919, 0.1363196, 0.6815978, 0.3533809, 0.0262902, 0.2232349, 0.9930455, 0.9992018, 0.7234215, 1.0000000, 0.3349030, 10.6880804
10, 0.5086329, 0.0703071, 0.7030709, 0.7030709, 0.3555283, 0.3555283, 0.4378990, 0.1278311, 0.7030709, 0.3555283, 0.0293349, 0.2173066, 0.9926236, 0.9992394, 0.7396114, 1.0000000, 0.3470657, 10.7390196
1, 0.2035088, 0.2035088, 0.2035088, 0.2035088, 0.2035088, 0.2035088, 0.2035088, 0.2035088, 0.2035088, 0.2035088, 0.0027511, 0.3221136, 0.9982432, 0.9976595, 0.2142472, 1.0005851, 0.1298100, 9.1988594
2, 0.2035088, 0.1634503, 0.3269006, 0.3269006, 0.2652047, 0.2652047, 0.2813603, 0.2179337, 0.3269006, 0.2652047, 0.0055857, 0.2939465, 0.9972057, 0.9983113, 0.3205613, 1.0005851, 0.1777895, 9.6969679
3, 0.2652047, 0.1409357, 0.4228070, 0.4228070, 0.2971735, 0.2971735, 0.3293136, 0.2114035, 0.4228070, 0.2971735, 0.0084725, 0.2752603, 0.9964670, 0.9986281, 0.4007016, 1.0005851, 0.2139642, 9.9862739
4, 0.3177388, 0.1220760, 0.4883041, 0.4883041, 0.3135478, 0.3135478, 0.3575216, 0.1953216, 0.4883041, 0.3135478, 0.0113917, 0.2626892, 0.9957545, 0.9987930, 0.4633028, 1.0005851, 0.2409000, 10.1692334
5, 0.3603801, 0.1088889, 0.5444444, 0.5444444, 0.3247758, 0.3247758, 0.3792397, 0.1814815, 0.5444444, 0.3247758, 0.0143279, 0.2523649, 0.9951006, 0.9989037, 0.5086346, 1.0005851, 0.2607251, 10.2930356
6, 0.3971930, 0.0994152, 0.5964912, 0.5964912, 0.3334503, 0.3334503, 0.3977791, 0.1704261, 0.5964912, 0.3334503, 0.0172917, 0.2432563, 0.9945606, 0.9989965, 0.5477604, 1.0005851, 0.2790333, 10.3986592
7, 0.4304094, 0.0914787, 0.6403509, 0.6403509, 0.3397160, 0.3397160, 0.4123990, 0.1600877, 0.6403509, 0.3397160, 0.0202661, 0.2361229, 0.9940058, 0.9990606, 0.5798705, 1.0005851, 0.2937603, 10.4785403
8, 0.4604010, 0.0839181, 0.6713450, 0.6713450, 0.3435902, 0.3435902, 0.4221766, 0.1491878, 0.6713450, 0.3435902, 0.0232600, 0.2294804, 0.9934898, 0.9991136, 0.6055046, 1.0005851, 0.3065722, 10.5439545
9, 0.4867690, 0.0777778, 0.7000000, 0.7000000, 0.3467741, 0.3467741, 0.4308026, 0.1400000, 0.7000000, 0.3467741, 0.0262743, 0.2234714, 0.9929920, 0.9991568, 0.6284404, 1.0005851, 0.3185458, 10.6016166
10, 0.5104613, 0.0720468, 0.7204678, 0.7204678, 0.3488209, 0.3488209, 0.4367191, 0.1309942, 0.7204678, 0.3488209, 0.0293200, 0.2173761, 0.9925693, 0.9991989, 0.6500270, 1.0005851, 0.3313597, 10.6594855
1, 0.2096026, 0.2096026, 0.2096026, 0.2096026, 0.2096026, 0.2096026, 0.2096026, 0.2096026, 0.2096026, 0.2096026, 0.0027608, 0.3154450, 0.9983404, 0.9981751, 0.3680518, 1.0000000, 0.1768717, 9.7069777
2, 0.2096026, 0.1682119, 0.3364238, 0.3364238, 0.2730132, 0.2730132, 0.2896179, 0.2242826, 0.3364238, 0.2730132, 0.0055923, 0.2920342, 0.9972941, 0.9985645, 0.4897464, 1.0000000, 0.2176724, 10.0334506
3, 0.2730132, 0.1414459, 0.4243377, 0.4243377, 0.3023179, 0.3023179, 0.3335749, 0.2121689, 0.4243377, 0.3023179, 0.0084739, 0.2745057, 0.9965064, 0.9987805, 0.5572045, 1.0000000, 0.2457213, 10.2230176
4, 0.3234547, 0.1230132, 0.4920530, 0.4920530, 0.3192467, 0.3192467, 0.3627382, 0.1968212, 0.4920530, 0.3192467, 0.0113966, 0.2607327, 0.9958215, 0.9989142, 0.6146789, 1.0000000, 0.2695002, 10.3635742
5, 0.3656043, 0.1091722, 0.5458609, 0.5458609, 0.3300083, 0.3300083, 0.3835540, 0.1819536, 0.5458609, 0.3300083, 0.0143355, 0.2509710, 0.9951782, 0.9990027, 0.6581220, 1.0000000, 0.2869584, 10.4599526
6, 0.4016556, 0.0980408, 0.5882450, 0.5882450, 0.3370723, 0.3370723, 0.3986515, 0.1680700, 0.5882450, 0.3370723, 0.0173009, 0.2423025, 0.9946087, 0.9990740, 0.6875337, 1.0000000, 0.3027335, 10.5406578
7, 0.4327539, 0.0893330, 0.6253311, 0.6253311, 0.3423703, 0.3423703, 0.4110135, 0.1563328, 0.6253311, 0.3423703, 0.0202891, 0.2345318, 0.9940832, 0.9991312, 0.7158662, 1.0000000, 0.3167450, 10.6087549
8, 0.4602649, 0.0819329, 0.6554636, 0.6554636, 0.3461369, 0.3461369, 0.4205193, 0.1456586, 0.6554636, 0.3461369, 0.0232950, 0.2277676, 0.9935858, 0.9991777, 0.7393416, 1.0000000, 0.3293718, 10.6665778
9, 0.4846647, 0.0760670, 0.6846026, 0.6846026, 0.3493745, 0.3493745, 0.4292910, 0.1369205, 0.6846026, 0.3493745, 0.0263287, 0.2212836, 0.9931358, 0.9992190, 0.7549919, 1.0000000, 0.3422266, 10.7213652
10, 0.5068801, 0.0706291, 0.7062914, 0.7062914, 0.3515434, 0.3515434, 0.4355605, 0.1284166, 0.7062914, 0.3515434, 0.0293729, 0.2155446, 0.9927016, 0.9992537, 0.7695629, 1.0000000, 0.3536637, 10.7682510
1, 0.2121912, 0.2121912, 0.2121912, 0.2121912, 0.2121912, 0.2121912, 0.2121912, 0.2121912, 0.2121912, 0.2121912, 0.0027615, 0.3146218, 0.9983601, 0.9981296, 0.3297356, 1.0000000, 0.1687722, 9.6299638
2, 0.2121912, 0.1694759, 0.3389517, 0.3389517, 0.2755715, 0.2755715, 0.2921682, 0.2259678, 0.3389517, 0.2755715, 0.0055892, 0.2927863, 0.9972934, 0.9985316, 0.4479223, 1.0000000, 0.2109192, 9.9801616
3, 0.2755715, 0.1419226, 0.4257677, 0.4257677, 0.3045101, 0.3045101, 0.3355762, 0.2128839, 0.4257677, 0.3045101, 0.0084689, 0.2752255, 0.9964958, 0.9987552, 0.5159201, 1.0000000, 0.2391211, 10.1777705
4, 0.3256369, 0.1234126, 0.4936504, 0.4936504, 0.3214808, 0.3214808, 0.3648117, 0.1974602, 0.4936504, 0.3214808, 0.0113902, 0.2610023, 0.9958216, 0.9988979, 0.5731247, 1.0000000, 0.2638262, 10.3274760
5, 0.3676403, 0.1091203, 0.5456015, 0.5456015, 0.3318710, 0.3318710, 0.3849091, 0.1818672, 0.5456015, 0.3318710, 0.0143287, 0.2513861, 0.9951763, 0.9989893, 0.6162979, 1.0000000, 0.2816122, 10.4279219
6, 0.4032325, 0.0978604, 0.5871623, 0.5871623, 0.3387978, 0.3387978, 0.3997134, 0.1677607, 0.5871623, 0.3387978, 0.0172938, 0.2427007, 0.9946107, 0.9990635, 0.6516460, 1.0000000, 0.2979986, 10.5138708
7, 0.4338875, 0.0887291, 0.6211037, 0.6211037, 0.3436466, 0.3436466, 0.4110271, 0.1552759, 0.6211037, 0.3436466, 0.0202856, 0.2347302, 0.9940918, 0.9991232, 0.6826767, 1.0000000, 0.3127895, 10.5871507
8, 0.4606326, 0.0813323, 0.6506580, 0.6506580, 0.3473409, 0.3473409, 0.4203505, 0.1445907, 0.6506580, 0.3473409, 0.0232978, 0.2277186, 0.9936052, 0.9991720, 0.7088505, 1.0000000, 0.3262178, 10.6494068
9, 0.4843858, 0.0755792, 0.6802124, 0.6802124, 0.3506247, 0.3506247, 0.4292473, 0.1360425, 0.6802124, 0.3506247, 0.0263331, 0.2212164, 0.9931592, 0.9992144, 0.7266595, 1.0000000, 0.3393803, 10.7062227
10, 0.5061443, 0.0701686, 0.7016855, 0.7016855, 0.3527720, 0.3527720, 0.4354544, 0.1275792, 0.7016855, 0.3527720, 0.0293742, 0.2156450, 0.9927172, 0.9992488, 0.7433891, 1.0000000, 0.3509274, 10.7541414
1, 0.2029240, 0.2029240, 0.2029240, 0.2029240, 0.2029240, 0.2029240, 0.2029240, 0.2029240, 0.2029240, 0.2029240, 0.0027589, 0.3177862, 0.9983034, 0.9977196, 0.2172153, 1.0005851, 0.1327332, 9.2294998
2, 0.2029240, 0.1652047, 0.3304094, 0.3304094, 0.2666667, 0.2666667, 0.2833583, 0.2202729, 0.3304094, 0.2666667, 0.0056002, 0.2902119, 0.9972810, 0.9983489, 0.3273071, 1.0005851, 0.1816402, 9.7272476
3, 0.2666667, 0.1403509, 0.4210526, 0.4210526, 0.2968811, 0.2968811, 0.3286799, 0.2105263, 0.4210526, 0.2968811, 0.0084862, 0.2727630, 0.9965243, 0.9986472, 0.4033999, 1.0005851, 0.2167099, 10.0037251
4, 0.3181287, 0.1220760, 0.4883041, 0.4883041, 0.3136940, 0.3136940, 0.3576436, 0.1953216, 0.4883041, 0.3136940, 0.0114120, 0.2601720, 0.9958252, 0.9988107, 0.4686994, 1.0005851, 0.2442882, 10.1890344
5, 0.3606725, 0.1093567, 0.5467836, 0.5467836, 0.3253899, 0.3253899, 0.3802665, 0.1822612, 0.5467836, 0.3253899, 0.0143521, 0.2500091, 0.9951964, 0.9989229, 0.5129520, 1.0005851, 0.2647271, 10.3141573
6, 0.3978947, 0.0985380, 0.5912281, 0.5912281, 0.3327973, 0.3327973, 0.3960980, 0.1689223, 0.5912281, 0.3327973, 0.0173183, 0.2413659, 0.9946397, 0.9990097, 0.5523475, 1.0005851, 0.2827495, 10.4166893
7, 0.4301170, 0.0908939, 0.6362573, 0.6362573, 0.3392300, 0.3392300, 0.4111077, 0.1590643, 0.6362573, 0.3392300, 0.0202969, 0.2341046, 0.9941011, 0.9990743, 0.5825688, 1.0005851, 0.2972645, 10.4947286
8, 0.4595656, 0.0834795, 0.6678363, 0.6678363, 0.3431774, 0.3431774, 0.4210698, 0.1484081, 0.6678363, 0.3431774, 0.0232871, 0.2279554, 0.9935809, 0.9991250, 0.6090124, 1.0005851, 0.3097246, 10.5583858
9, 0.4855994, 0.0773229, 0.6959064, 0.6959064, 0.3462963, 0.3462963, 0.4295197, 0.1391813, 0.6959064, 0.3462963, 0.0263168, 0.2215049, 0.9931013, 0.9991689, 0.6346465, 1.0005851, 0.3231098, 10.6213217
10, 0.5089669, 0.0718129, 0.7181287, 0.7181287, 0.3485185, 0.3485185, 0.4359434, 0.1305688, 0.7181287, 0.3485185, 0.0293690, 0.2153316, 0.9926966, 0.9992116, 0.6543443, 1.0005851, 0.3356428, 10.6772461
1, 0.2104305, 0.2104305, 0.2104305, 0.2104305, 0.2104305, 0.2104305, 0.2104305, 0.2104305, 0.2104305, 0.2104305, 0.0027600, 0.3161265, 0.9983345, 0.9981692, 0.3702105, 1.0000000, 0.1770923, 9.7076080
2, 0.2104305, 0.1677980, 0.3355960, 0.3355960, 0.2730132, 0.2730132, 0.2894011, 0.2237307, 0.3355960, 0.2730132, 0.0055924, 0.2924078, 0.9972866, 0.9985608, 0.4916352, 1.0000000, 0.2180456, 10.0349564
3, 0.2730132, 0.1412252, 0.4236755, 0.4236755, 0.3023731, 0.3023731, 0.3334409, 0.2118377, 0.4236755, 0.3023731, 0.0084750, 0.2745423, 0.9965076, 0.9987809, 0.5599029, 1.0000000, 0.2462783, 10.2260790
4, 0.3232340, 0.1228063, 0.4912252, 0.4912252, 0.3192605, 0.3192605, 0.3625329, 0.1964901, 0.4912252, 0.3192605, 0.0114005, 0.2605307, 0.9958349, 0.9989175, 0.6179169, 1.0000000, 0.2704600, 10.3689058
5, 0.3652318, 0.1093046, 0.5465232, 0.5465232, 0.3303201, 0.3303201, 0.3839251, 0.1821744, 0.5465232, 0.3303201, 0.0143426, 0.2506145, 0.9951902, 0.9990051, 0.6605505, 1.0000000, 0.2883565, 10.4662741
6, 0.4014901, 0.0980408, 0.5882450, 0.5882450, 0.3372737, 0.3372737, 0.3987868, 0.1680700, 0.5882450, 0.3372737, 0.0173084, 0.2420078, 0.9946224, 0.9990763, 0.6891527, 1.0000000, 0.3037801, 10.5453435
7, 0.4326159, 0.0891202, 0.6238411, 0.6238411, 0.3423589, 0.3423589, 0.4106521, 0.1559603, 0.6238411, 0.3423589, 0.0202956, 0.2344203, 0.9940876, 0.9991319, 0.7172153, 1.0000000, 0.3173606, 10.6114698
8, 0.4599338, 0.0821192, 0.6569536, 0.6569536, 0.3464980, 0.3464980, 0.4210980, 0.1459897, 0.6569536, 0.3464980, 0.0233082, 0.2273268, 0.9936127, 0.9991810, 0.7412304, 1.0000000, 0.3308520, 10.6729459
9, 0.4845613, 0.0760854, 0.6847682, 0.6847682, 0.3495885, 0.3495885, 0.4294710, 0.1369536, 0.6847682, 0.3495885, 0.0263445, 0.2208643, 0.9931639, 0.9992222, 0.7579601, 1.0000000, 0.3438174, 10.7278031
10, 0.5068065, 0.0706457, 0.7064570, 0.7064570, 0.3517573, 0.3517573, 0.4357404, 0.1284467, 0.7064570, 0.3517573, 0.0293896, 0.2151755, 0.9927273, 0.9992563, 0.7703724, 1.0000000, 0.3550966, 10.7737386
1, 0.2138074, 0.2138074, 0.2138074, 0.2138074, 0.2138074, 0.2138074, 0.2138074, 0.2138074, 0.2138074, 0.2138074, 0.0027610, 0.3150863, 0.9983528, 0.9981223, 0.3313546, 1.0000000, 0.1689302, 9.6301015
2, 0.2138074, 0.1692450, 0.3384900, 0.3384900, 0.2761487, 0.2761487, 0.2924733, 0.2256600, 0.3384900, 0.2761487, 0.0055898, 0.2930710, 0.9972860, 0.9985278, 0.4495413, 1.0000000, 0.2112220, 9.9813792
3, 0.2761487, 0.1422304, 0.4266913, 0.4266913, 0.3055491, 0.3055491, 0.3365740, 0.2133456, 0.4266913, 0.3055491, 0.0084701, 0.2752773, 0.9964971, 0.9987557, 0.5180788, 1.0000000, 0.2397453, 10.1811359
4, 0.3263296, 0.1232972, 0.4931886, 0.4931886, 0.3221735, 0.3221735, 0.3652129, 0.1972755, 0.4931886, 0.3221735, 0.0113956, 0.2606572, 0.9958413, 0.9989028, 0.5760928, 1.0000000, 0.2650030, 10.3340325
5, 0.3680443, 0.1093974, 0.5469868, 0.5469868, 0.3329331, 0.3329331, 0.3860248, 0.1823289, 0.5469868, 0.3329331, 0.0143368, 0.2510150, 0.9951924, 0.9989925, 0.6192661, 1.0000000, 0.2832723, 10.4356595
6, 0.4038328, 0.0977065, 0.5862387, 0.5862387, 0.3394751, 0.3394751, 0.4000067, 0.1674968, 0.5862387, 0.3394751, 0.0173032, 0.2422707, 0.9946318, 0.9990670, 0.6535348, 1.0000000, 0.2992045, 10.5195710
7, 0.4342338, 0.0888281, 0.6217964, 0.6217964, 0.3445548, 0.3445548, 0.4118592, 0.1554491, 0.6217964, 0.3445548, 0.0202911, 0.2346666, 0.9940913, 0.9991231, 0.6837561, 1.0000000, 0.3130800, 10.5885287
8, 0.4610285, 0.0816497, 0.6531979, 0.6531979, 0.3484800, 0.3484800, 0.4217653, 0.1451551, 0.6531979, 0.3484800, 0.0233101, 0.2272982, 0.9936309, 0.9991752, 0.7093902, 1.0000000, 0.3274598, 10.6548109
9, 0.4850496, 0.0756561, 0.6809051, 0.6809051, 0.3515585, 0.3515585, 0.4301060, 0.1361810, 0.6809051, 0.3515585, 0.0263493, 0.2207711, 0.9931861, 0.9992174, 0.7293578, 1.0000000, 0.3407989, 10.7120543
10, 0.5068114, 0.0702609, 0.7026091, 0.7026091, 0.3537289, 0.3537289, 0.4363798, 0.1277471, 0.7026091, 0.3537289, 0.0293926, 0.2152294, 0.9927456, 0.9992516, 0.7444684, 1.0000000, 0.3523526, 10.7596070
1, 0.2017544, 0.2017544, 0.2017544, 0.2017544, 0.2017544, 0.2017544, 0.2017544, 0.2017544, 0.2017544, 0.2017544, 0.0027572, 0.3190173, 0.9983089, 0.9977251, 0.2185645, 1.0005851, 0.1336618, 9.2370704
2, 0.2017544, 0.1643275, 0.3286550, 0.3286550, 0.2652047, 0.2652047, 0.2818197, 0.2191033, 0.3286550, 0.2652047, 0.0055989, 0.2908104, 0.9972769, 0.9983468, 0.3275769, 1.0005851, 0.1819759, 9.7288447
3, 0.2652047, 0.1387914, 0.4163743, 0.4163743, 0.2944444, 0.2944444, 0.3256794, 0.2081871, 0.4163743, 0.2944444, 0.0084870, 0.2727613, 0.9965330, 0.9986501, 0.4050189, 1.0005851, 0.2171264, 10.0068132
4, 0.3155945, 0.1216374, 0.4865497, 0.4865497, 0.3119883, 0.3119883, 0.3559023, 0.1946199, 0.4865497, 0.3119883, 0.0114125, 0.2603326, 0.9958269, 0.9988111, 0.4692391, 1.0005851, 0.2443250, 10.1895129
5, 0.3583333, 0.1091228, 0.5456140, 0.5456140, 0.3238012, 0.3238012, 0.3787515, 0.1818713, 0.5456140, 0.3238012, 0.0143565, 0.2496897, 0.9951953, 0.9989227, 0.5126821, 1.0005851, 0.2650485, 10.3150637
6, 0.3957895, 0.0989279, 0.5935673, 0.5935673, 0.3317934, 0.3317934, 0.3958328, 0.1695906, 0.5935673, 0.3317934, 0.0173209, 0.2414139, 0.9946358, 0.9990090, 0.5545062, 1.0005851, 0.2831231, 10.4185584
7, 0.4287524, 0.0898914, 0.6292398, 0.6292398, 0.3368894, 0.3368894, 0.4077236, 0.1573099, 0.6292398, 0.3368894, 0.0203062, 0.2338717, 0.9941142, 0.9990761, 0.5847275, 1.0005851, 0.2983888, 10.4997143
8, 0.4573935, 0.0833333, 0.6666667, 0.6666667, 0.3415678, 0.3415678, 0.4195305, 0.1481481, 0.6666667, 0.3415678, 0.0233024, 0.2274633, 0.9936092, 0.9991285, 0.6117107, 1.0005851, 0.3113234, 10.5653559
9, 0.4835526, 0.0771930, 0.6947368, 0.6947368, 0.3446867, 0.3446867, 0.4279805, 0.1389474, 0.6947368, 0.3446867, 0.0263317, 0.2211516, 0.9931313, 0.9991723, 0.6368052, 1.0005851, 0.3247759, 10.6280875
10, 0.5070175, 0.0716374, 0.7163743, 0.7163743, 0.3468505, 0.3468505, 0.4342351, 0.1302499, 0.7163743, 0.3468505, 0.0293812, 0.2150807, 0.9927054, 0.9992125, 0.6559633, 1.0005851, 0.3365380, 10.6808454
1, 0.2107616, 0.2107616, 0.2107616, 0.2107616, 0.2107616, 0.2107616, 0.2107616, 0.2107616, 0.2107616, 0.2107616, 0.0027603, 0.3163734, 0.9983306, 0.9981653, 0.3718295, 1.0000000, 0.1779561, 9.7121194
2, 0.2107616, 0.1672185, 0.3344371, 0.3344371, 0.2725993, 0.2725993, 0.2887921, 0.2229581, 0.3344371, 0.2725993, 0.0055935, 0.2922771, 0.9972908, 0.9985629, 0.4921749, 1.0000000, 0.2188467, 10.0391817
3, 0.2725993, 0.1418322, 0.4254967, 0.4254967, 0.3029525, 0.3029525, 0.3343219, 0.2127483, 0.4254967, 0.3029525, 0.0084791, 0.2740101, 0.9965185, 0.9987845, 0.5604425, 1.0000000, 0.2471203, 10.2304923
4, 0.3235651, 0.1227649, 0.4910596, 0.4910596, 0.3193433, 0.3193433, 0.3625584, 0.1964238, 0.4910596, 0.3193433, 0.0114049, 0.2600585, 0.9958505, 0.9989214, 0.6179169, 1.0000000, 0.2713478, 10.3731521
5, 0.3654387, 0.1091391, 0.5456954, 0.5456954, 0.3302704, 0.3302704, 0.3836944, 0.1818985, 0.5456954, 0.3302704, 0.0143498, 0.2502311, 0.9952052, 0.9990081, 0.6632488, 1.0000000, 0.2897513, 10.4727319
6, 0.4014901, 0.0979581, 0.5877483, 0.5877483, 0.3372792, 0.3372792, 0.3986739, 0.1679281, 0.5877483, 0.3372792, 0.0173169, 0.2415704, 0.9946463, 0.9990803, 0.6907717, 1.0000000, 0.3051264, 10.5513514
7, 0.4325331, 0.0892384, 0.6246689, 0.6246689, 0.3425536, 0.3425536, 0.4109808, 0.1561672, 0.6246689, 0.3425536, 0.0203095, 0.2337671, 0.9941277, 0.9991376, 0.7201835, 1.0000000, 0.3193897, 10.6201273
8, 0.4599811, 0.0819743, 0.6557947, 0.6557947, 0.3464443, 0.3464443, 0.4207999, 0.1457322, 0.6557947, 0.3464443, 0.0233176, 0.2269961, 0.9936316, 0.9991834, 0.7441986, 1.0000000, 0.3320157, 10.6778706
9, 0.4844578, 0.0761038, 0.6849338, 0.6849338, 0.3496820, 0.3496820, 0.4295716, 0.1369868, 0.6849338, 0.3496820, 0.0263594, 0.2203698, 0.9931924, 0.9992253, 0.7595791, 1.0000000, 0.3453703, 10.7340474
10, 0.5067329, 0.0704801, 0.7048013, 0.7048013, 0.3516688, 0.3516688, 0.4353146, 0.1281457, 0.7048013, 0.3516688, 0.0294047, 0.2147145, 0.9927591, 0.9992595, 0.7725310, 1.0000000, 0.3566714, 10.7798614
1, 0.2147310, 0.2147310, 0.2147310, 0.2147310, 0.2147310, 0.2147310, 0.2147310, 0.2147310, 0.2147310, 0.2147310, 0.0027611, 0.3153298, 0.9983551, 0.9981245, 0.3332434, 1.0000000, 0.1699005, 9.6367536
2, 0.2147310, 0.1684369, 0.3368737, 0.3368737, 0.2758024, 0.2758024, 0.2917945, 0.2245825, 0.3368737, 0.2758024, 0.0055909, 0.2929237, 0.9972919, 0.9985308, 0.4503508, 1.0000000, 0.2121628, 9.9865239
3, 0.2758024, 0.1426153, 0.4278458, 0.4278458, 0.3061264, 0.3061264, 0.3372805, 0.2139229, 0.4278458, 0.3061264, 0.0084730, 0.2748465, 0.9965039, 0.9987579, 0.5178090, 1.0000000, 0.2400932, 10.1830346
4, 0.3264835, 0.1232972, 0.4931886, 0.4931886, 0.3224621, 0.3224621, 0.3654221, 0.1972755, 0.4931886, 0.3224621, 0.0113993, 0.2602712, 0.9958564, 0.9989066, 0.5755532, 1.0000000, 0.2656221, 10.3371785
5, 0.3681598, 0.1093050, 0.5465251, 0.5465251, 0.3331294, 0.3331294, 0.3860555, 0.1821750, 0.5465251, 0.3331294, 0.0143429, 0.2506957, 0.9952054, 0.9989951, 0.6211549, 1.0000000, 0.2843451, 10.4407777
6, 0.4038328, 0.0977065, 0.5862387, 0.5862387, 0.3397483, 0.3397483, 0.4002018, 0.1674968, 0.5862387, 0.3397483, 0.0173121, 0.2417945, 0.9946558, 0.9990710, 0.6559633, 1.0000000, 0.3006576, 10.5262744
7, 0.4342338, 0.0887951, 0.6215655, 0.6215655, 0.3447950, 0.3447950, 0.4119774, 0.1553914, 0.6215655, 0.3447950, 0.0203039, 0.2340545, 0.9941309, 0.9991288, 0.6864544, 1.0000000, 0.3150921, 10.5971543
8, 0.4609955, 0.0814477, 0.6515816, 0.6515816, 0.3485470, 0.3485470, 0.4214464, 0.1447959, 0.6515816, 0.3485470, 0.0233208, 0.2269142, 0.9936545, 0.9991781, 0.7126282, 1.0000000, 0.3288465, 10.6607246
9, 0.4848187, 0.0756818, 0.6811360, 0.6811360, 0.3518308, 0.3518308, 0.4303432, 0.1362272, 0.6811360, 0.3518308, 0.0263641, 0.2202964, 0.9932110, 0.9992202, 0.7325958, 1.0000000, 0.3422742, 10.7182280
